,Data Traffic (MB),Data Traffic (MB),Data Traffic (MB),Data Traffic (MB),Data Traffic (MB),Data Traffic (MB),Data Traffic (MB),Data Traffic (MB),Data Traffic (MB)
2017-09-16 21:30:00,247.437454,804.274521,344.251087,1031.437516,1417.820093,1578.388162,17.45374,24.085512,162.561568
2017-09-16 21:45:00,174.445104,342.350151,412.102658,739.247211,928.498659,1675.0946,9.737601,28.973684,88.299606
2017-09-16 22:00:00,181.85354,536.197468,285.873155,554.096579,1011.02319,1495.570695,7.962146,14.243309,120.792275
2017-09-16 22:15:00,35.683735,264.052597,324.083453,476.797663,924.94147,1846.560639,11.928865,22.340615,55.616025
2017-09-16 22:30:00,76.968083,279.263494,304.926365,307.87684,748.122246,2025.722333,5.763696,13.738398,59.160619
2017-09-16 22:45:00,22.883646,512.480879,498.384313,312.563403,994.422141,1560.788934,4.825551,43.915052,124.048761
2017-09-16 23:00:00,56.277412,357.970914,419.401212,712.636847,866.947791,1576.901872,2.394713,75.588469,277.322827
2017-09-16 23:15:00,93.918095,409.135148,384.275051,483.330462,1081.211756,1366.818749,9.939221,108.629636,184.038794
2017-09-16 23:30:00,90.706627,638.064615,293.382707,629.499055,1072.578543,1371.731015,6.56596,23.303347,189.862088
2017-09-16 23:45:00,110.044382,652.826713,411.447052,392.174714,1166.489445,1944.697338,5.953961,49.710766,76.574977
2017-09-17 00:00:00,112.321244,312.032661,191.730993,378.019065,1257.360098,1690.914439,1.170016,12.120879,160.352299
2017-09-17 00:15:00,47.816821,294.227098,229.299388,199.338561,1186.246049,2013.150224,2.110345,3.780961,166.690218
2017-09-17 00:30:00,22.808002,175.958972,141.783249,385.876174,1595.793205,2101.30016,6.542942,22.28351,118.649906
2017-09-17 00:45:00,35.081006,121.000106,221.810776,220.732915,1569.768045,1814.345318,0.576278,6.83777,31.533198
2017-09-17 01:00:00,58.00658,67.337017,312.943114,113.766384,963.78255,1402.368362,9.825973,7.507185,72.630527
2017-09-17 01:15:00,40.368306,154.661002,287.347146,263.036397,1229.027968,1546.419323,0.261767,18.408272,100.051954
2017-09-17 01:30:00,142.71472,168.425755,528.670748,262.019216,1441.172047,1775.73445,0.204351,4.166219,88.904541
2017-09-17 01:45:00,91.702555,303.471253,434.775411,359.733554,2035.48713,1462.268626,3.83865,10.345459,256.495028
2017-09-17 02:00:00,54.9135,130.288064,329.605978,222.779994,995.899548,1090.636822,91.3475,0.798384,146.489963
2017-09-17 02:15:00,194.759103,26.642053,269.216639,275.39748,746.841511,1642.456967,15.296645,7.22331,50.925758
2017-09-17 02:30:00,57.944175,146.81135,284.692786,105.134034,654.538236,1105.119878,0.633085,35.138384,24.510211
2017-09-17 02:45:00,11.928141,458.780386,369.363453,33.245384,614.118033,718.172032,8.637712,5.240233,21.642937
2017-09-17 03:00:00,13.605694,145.839402,232.482109,269.080356,274.413466,954.235282,1.430123,0.79896,23.139566
2017-09-17 03:15:00,4.356406,58.792899,542.256057,129.770514,495.614099,755.942715,0.794376,3.411198,8.164443
2017-09-17 03:30:00,2.587321,22.763447,131.516214,85.542003,612.916676,708.34351,0.060091,0.518604,107.458613
2017-09-17 03:45:00,6.916349,11.114999,65.987832,48.986637,204.746135,463.624355,0.02742,2.807072,31.601342
2017-09-17 04:00:00,32.441215,19.388608,33.70575,58.153219,222.228575,831.157863,0.046461,5.873334,4.836601
2017-09-17 04:15:00,30.814151,85.310774,29.628941,33.619973,207.657633,541.539063,0.430209,12.656741,38.033407
2017-09-17 04:30:00,2.313627,286.998541,120.169241,40.877161,128.770376,505.142035,0.108096,2.768264,76.644998
2017-09-17 04:45:00,17.163184,230.861639,5.633742,2.514602,475.445773,403.164505,0.004344,0.480178,109.615628
2017-09-17 05:00:00,59.000094,359.960883,30.298131,10.488613,198.954372,501.455925,0.005852,0.155802,100.180899
2017-09-17 05:15:00,29.170399,350.473409,101.150072,2.892664,237.990464,491.697032,0.08287,0.255749,97.220776
2017-09-17 05:30:00,128.709018,132.989641,269.998339,10.608217,120.280058,340.522186,0.124746,0.16385,87.797086
2017-09-17 05:45:00,117.034434,11.446661,275.981232,22.870225,145.645872,300.144181,0.242321,0.553632,84.336328
2017-09-17 06:00:00,43.719449,17.992892,181.596047,5.976207,120.029186,187.880455,0.030671,1.545156,30.451089
2017-09-17 06:15:00,0.756337,86.558043,102.165681,76.32923,216.771404,422.249986,0.064534,0.198084,15.375641
2017-09-17 06:30:00,2.449364,123.411044,219.869805,19.038398,446.418272,274.736338,0.166138,0.339809,5.46899
2017-09-17 06:45:00,33.702137,181.425512,260.594051,24.924523,277.226227,523.695467,19.788089,19.644767,5.893435
2017-09-17 07:00:00,27.749696,56.071001,72.235232,24.795252,184.338364,558.20532,0.051245,0.396426,9.808367
2017-09-17 07:15:00,9.669497,6.916107,28.929,12.130391,108.978646,183.354476,0.749396,14.51618,8.974035
2017-09-17 07:30:00,11.38361,14.808196,24.275997,131.302668,212.962108,143.82764,0.178081,19.951601,2.46402
2017-09-17 07:45:00,15.497236,64.825994,113.57905,146.359283,209.077553,361.08029,5.330526,17.480837,9.241762
2017-09-17 08:00:00,47.79069,151.323736,36.560421,30.46885,274.598796,406.57443,1.228298,8.913843,98.061734
2017-09-17 08:15:00,7.608468,24.833219,22.250484,73.001236,62.873548,139.998472,0.279497,1.819512,15.439435
2017-09-17 08:30:00,7.530786,58.705512,37.860829,109.06315,148.119801,395.297825,0.031456,7.833648,17.597757
2017-09-17 08:45:00,17.499424,40.078573,135.68791,117.338205,554.149322,556.683741,0.066608,2.28446,29.168322
2017-09-17 09:00:00,52.822302,83.572705,101.569458,111.476499,363.016162,659.080509,0.126131,0.282099,13.399115
2017-09-17 09:15:00,180.43027,72.639586,175.731971,172.328099,221.345235,673.72752,5.858903,0.477476,17.787335
2017-09-17 09:30:00,17.564803,34.934559,79.88042,85.392551,298.856042,476.439017,5.924503,3.705174,20.729335
2017-09-17 09:45:00,25.78005,98.944801,359.260343,276.97518,526.33152,594.913624,0.111463,14.960888,125.953822
2017-09-17 10:00:00,20.035155,129.277859,128.058986,311.257391,540.637153,566.839978,0.225636,52.013643,191.511872
2017-09-17 10:15:00,93.1726,276.550755,96.659166,376.841183,582.150991,703.288157,2.649089,1.1813,36.145371
2017-09-17 10:30:00,99.614104,608.639844,143.507131,445.44954,840.576474,917.964634,4.521409,6.414562,30.324052
2017-09-17 10:45:00,156.244314,512.838349,134.313554,548.323345,901.235878,868.137694,1.00945,2.861734,84.032123
2017-09-17 11:00:00,60.705746,153.168033,190.464609,699.908505,511.00955,1300.072748,0.237446,1.066284,44.381576
2017-09-17 11:15:00,155.826473,81.600947,265.553701,477.934862,522.587567,1098.988035,7.134925,1.717383,25.505041
2017-09-17 11:30:00,136.313374,176.221804,80.838665,623.488369,755.325473,825.93011,0.211333,1.090236,96.448609
2017-09-17 11:45:00,53.881542,162.699444,187.515261,674.567117,699.577237,980.111056,4.222235,0.139558,127.131807
2017-09-17 12:00:00,145.357022,20.452359,132.327643,1207.784302,1359.386977,907.845886,0.745459,13.965081,49.24519
2017-09-17 12:15:00,71.757061,44.602847,130.911369,583.451794,871.764012,527.639556,60.316535,8.552527,23.712151
2017-09-17 12:30:00,109.404117,137.958045,315.386819,521.163909,795.119473,526.383977,11.915565,2.684457,99.976768
2017-09-17 12:45:00,71.15231,59.860039,290.290846,377.153079,712.057689,924.163531,4.63948,27.800454,85.655904
2017-09-17 13:00:00,51.137005,88.807543,412.359096,591.460072,1078.523155,1061.661618,4.805759,2.406435,224.02948
2017-09-17 13:15:00,30.795637,35.643007,558.877597,409.663986,1162.101606,801.570277,39.583457,5.769038,127.694518
2017-09-17 13:30:00,65.669068,237.342941,170.765687,342.927648,894.935864,1104.67528,7.750399,18.329896,123.832171
2017-09-17 13:45:00,63.076662,243.158847,306.790585,201.443091,545.349077,990.792955,1.974274,18.000039,50.148386
2017-09-17 14:00:00,23.364138,158.272212,155.814893,468.924874,870.997673,1202.126846,18.927499,21.677712,37.437043
2017-09-17 14:15:00,92.018556,90.572304,119.464624,391.854452,943.821954,1167.15383,0.870896,38.650457,58.146896
2017-09-17 14:30:00,70.016747,128.552633,293.333345,386.069317,648.595656,765.639632,0.445189,6.135155,47.438014
2017-09-17 14:45:00,41.936516,182.114157,205.490654,174.341499,258.23633,825.741669,2.270092,14.450397,73.954225
2017-09-17 15:00:00,91.324457,116.333469,378.058501,301.641175,407.340097,578.164364,2.824115,23.644887,39.609836
2017-09-17 15:15:00,254.257717,42.513825,453.277817,354.011068,416.391056,803.862553,6.759753,5.224683,86.951015
2017-09-17 15:30:00,270.992418,92.396954,326.167826,356.979684,609.028193,1038.771013,1.012885,114.917781,27.355217
2017-09-17 15:45:00,335.604706,131.377642,260.777822,302.65464,720.770812,1118.077969,9.391861,8.725502,118.982078
2017-09-17 16:00:00,261.977598,163.140453,283.315583,299.060844,524.472424,1357.339946,22.373475,18.254767,95.811937
2017-09-17 16:15:00,44.755608,108.544984,356.467541,515.927507,641.790761,831.064246,21.587846,8.395701,241.819927
2017-09-17 16:30:00,109.236975,156.165117,652.60542,375.670254,572.365774,1017.839164,1.31354,14.907637,88.000538
2017-09-17 16:45:00,91.549819,71.49782,148.542388,411.036053,649.09403,896.795778,0.622726,3.855037,84.000898
2017-09-17 17:00:00,77.546746,42.02237,318.572395,605.348734,725.032607,733.465402,3.591929,8.361003,96.962963
2017-09-17 17:15:00,46.409712,248.786997,308.423603,621.175672,867.010201,1260.65489,4.252644,65.730493,69.685267
2017-09-17 17:30:00,74.611053,204.168204,419.560388,296.803861,729.190412,1330.178413,6.309647,7.539582,107.810205
2017-09-17 17:45:00,166.074741,146.352985,256.885027,313.091679,596.140723,1563.907735,4.34548,3.212614,1000.150788
2017-09-17 18:00:00,76.700165,289.184147,197.696502,249.428921,700.61625,1498.211534,7.437069,57.151814,1465.364301
2017-09-17 18:15:00,43.247512,165.074657,480.089278,287.238688,687.221582,1321.345553,8.112413,12.546489,135.664556
2017-09-17 18:30:00,22.929942,334.555274,250.261441,274.684767,498.432741,1413.565188,4.040831,12.357005,47.010422
2017-09-17 18:45:00,36.719814,162.25452,522.300261,234.215493,656.713408,976.078039,2.621221,31.832582,96.023161
2017-09-17 19:00:00,69.109947,170.543868,289.698074,437.184785,709.883204,884.320245,3.125402,2.74504,65.366045
2017-09-17 19:15:00,97.969727,307.898148,178.869907,407.047416,534.412098,1066.786062,1.483425,31.731212,53.569014
2017-09-17 19:30:00,66.856635,109.564996,303.740795,326.312014,595.441797,1212.118905,51.828392,6.023123,151.107049
2017-09-17 19:45:00,99.746924,251.168899,222.878843,345.102539,786.510901,1785.447345,5.17122,4.636792,145.325784
2017-09-17 20:00:00,159.002223,167.823867,484.321048,277.631456,773.175887,1761.327239,6.042197,5.889987,158.900473
2017-09-17 20:15:00,263.347794,149.064974,362.839454,351.698909,673.727419,2244.390594,5.161296,3.637295,203.380304
2017-09-17 20:30:00,50.395189,156.188964,372.867641,382.11871,973.453057,1812.739681,4.871577,2.406945,85.737016
2017-09-17 20:45:00,61.231084,348.805415,386.312428,429.080868,1327.088511,2259.973891,8.099009,7.985291,133.061549
2017-09-17 21:00:00,122.750222,201.46972,320.722829,584.792411,1564.286123,1345.122642,11.184299,5.604316,124.913088
2017-09-17 21:15:00,56.504509,161.190751,384.575042,710.346632,988.924076,1614.374467,51.291896,2.340627,101.656316
2017-09-17 21:30:00,96.436238,230.877142,288.829355,644.719138,964.660596,1231.259666,31.321244,25.523516,79.348732
2017-09-17 21:45:00,93.221473,217.414123,252.742296,599.434605,693.029123,1640.635572,8.270569,28.44438,145.379508
2017-09-17 22:00:00,191.172101,149.057473,174.351702,560.231641,1036.728697,1261.433003,1.019684,20.44385,141.122303
2017-09-17 22:15:00,117.217777,284.393838,284.203456,530.065889,939.586952,1441.497705,18.082576,8.773925,123.058414
2017-09-17 22:30:00,100.692649,121.757694,563.843633,222.158484,1062.862542,1658.885478,7.210999,5.31613,257.778524
2017-09-17 22:45:00,68.629085,151.604534,412.192646,596.344174,701.501148,2026.290712,13.380988,53.498521,187.028464
2017-09-17 23:00:00,83.990383,201.785989,551.646007,349.339357,923.831672,1799.743939,4.632467,13.528341,77.602215
2017-09-17 23:15:00,91.167482,144.283612,282.932931,170.026869,746.870494,1507.625772,16.662926,32.484605,125.181292
2017-09-17 23:30:00,74.890984,228.711379,432.602794,256.58098,592.394127,855.461152,0.086718,0.645716,282.534383
2017-09-17 23:45:00,160.76834,143.083339,455.847306,273.26519,396.196969,1755.908643,11.718888,2.91943,226.757286
2017-09-18 00:00:00,35.035928,109.469098,590.934607,615.468901,820.695579,1417.139298,1.747721,13.018367,35.467603
2017-09-18 00:15:00,70.997034,54.160493,295.497111,248.859698,743.163399,1344.854552,16.084734,23.780701,174.175711
2017-09-18 00:30:00,95.154553,69.678108,303.646416,288.687586,464.193743,1465.69885,100.082207,3.835821,72.422382
2017-09-18 00:45:00,610.274232,53.367665,322.812063,266.02397,545.001741,999.976216,2.194021,7.597711,91.657583
2017-09-18 01:00:00,54.106655,72.478545,482.833818,206.33962,427.104092,1003.595913,2.932657,1.640893,111.997186
2017-09-18 01:15:00,37.672382,77.653597,213.26863,167.33102,256.448733,902.928781,4.173323,25.824924,95.445812
2017-09-18 01:30:00,162.684103,22.581287,233.896272,84.864528,371.553834,919.486758,39.549154,34.71719,320.33256
2017-09-18 01:45:00,25.138151,104.470942,204.453077,375.160648,348.385534,593.051612,0.463234,5.140801,380.633041
2017-09-18 02:00:00,4.657749,118.425987,234.70332,37.350869,373.143711,838.676916,0.055524,0.07422,118.828837
2017-09-18 02:15:00,18.247583,20.242224,135.171424,133.313898,332.833232,514.291614,0.044014,11.110999,30.774083
2017-09-18 02:30:00,13.156206,19.727539,70.162096,113.092534,133.036576,686.684135,0.025805,10.432506,23.721463
2017-09-18 02:45:00,15.118166,32.705825,102.815115,47.685354,174.632372,556.305209,0.021162,7.189194,86.993115
2017-09-18 03:00:00,15.809172,44.170761,120.596207,145.240967,331.984074,483.334693,0.021506,15.148361,130.696385
2017-09-18 03:15:00,13.241874,21.031189,41.714397,34.661866,206.827395,797.652342,0.378188,0.802979,27.893545
2017-09-18 03:30:00,3.416301,17.18683,97.703755,37.208298,264.512574,470.022547,0.114548,2.875759,53.459674
2017-09-18 03:45:00,10.128465,34.300205,47.563174,22.174639,496.155508,460.245093,0.027189,0.121949,1.322485
2017-09-18 04:00:00,2.003509,80.162866,41.532089,13.945406,117.763761,558.96586,0.030601,0.00048,72.09082
2017-09-18 04:15:00,59.358493,18.392684,24.147625,24.657304,122.87872,691.61517,0.035652,0.031503,97.258185
2017-09-18 04:30:00,138.107726,15.821377,43.70514,55.762143,14.379234,533.812946,0.039584,0.040144,9.225702
2017-09-18 04:45:00,120.374641,18.902555,39.076249,93.341827,114.409355,930.770809,0.039244,0.01221,5.539316
2017-09-18 05:00:00,2.161114,15.731427,8.241109,56.588512,31.772312,657.50237,1.584609,0.000347,22.324745
2017-09-18 05:15:00,1.180742,27.998293,17.630944,34.105089,111.799483,193.669969,0.043491,0.019465,0.943244
2017-09-18 05:30:00,6.786953,192.003505,12.386026,60.618743,126.126909,192.384155,0.184731,0.000262,6.003992
2017-09-18 05:45:00,21.47876,45.936832,14.406676,19.877499,178.930398,169.006277,0.035474,0.056737,0.391571
2017-09-18 06:00:00,13.724561,83.07327,65.90899,28.027182,141.432258,369.486409,0.227615,0.254127,0.510609
2017-09-18 06:15:00,10.237881,27.472674,3.449655,102.612565,192.271501,89.554868,2.95581,2.699011,2.161177
2017-09-18 06:30:00,30.332785,45.724521,47.342087,69.734833,120.457345,94.361385,0.594921,0.094145,64.92
2017-09-18 06:45:00,39.303477,22.681957,54.873768,144.887607,125.743243,262.327868,2.961911,0.267331,17.938113
2017-09-18 07:00:00,45.570699,97.170797,81.919908,159.190822,129.706386,161.901369,0.229312,0.083063,36.528178
2017-09-18 07:15:00,32.394794,107.862063,43.688804,164.46675,259.31501,160.507493,1.653886,6.85733,37.453627
2017-09-18 07:30:00,191.901501,285.380724,104.848385,234.783749,454.292719,243.72214,2.07306,0.734518,20.44404
2017-09-18 07:45:00,60.531915,129.319514,57.990126,476.25467,329.024553,471.623048,0.24164,58.875319,70.20916
2017-09-18 08:00:00,111.200479,333.763502,86.686638,552.058556,453.517921,330.788767,1.689224,1.476653,100.81381
2017-09-18 08:15:00,48.390984,563.611752,435.652654,806.943572,724.044448,929.91509,16.046483,23.742363,105.201259
2017-09-18 08:30:00,225.43712,572.488146,102.876914,903.49094,1040.808206,386.942723,2.265333,8.344575,138.603908
2017-09-18 08:45:00,212.379031,173.873805,72.086741,1113.168298,692.339342,354.456852,92.518039,42.298765,86.253094
2017-09-18 09:00:00,85.196622,264.502176,104.345397,876.507156,460.481863,580.964366,18.422229,11.365252,162.388523
2017-09-18 09:15:00,55.079067,257.7745,77.337272,720.884052,634.33336,425.886721,61.266126,5.755507,63.294192
2017-09-18 09:30:00,128.874181,161.99111,114.743535,811.568955,799.857761,425.816101,18.631453,4.334908,69.294592
2017-09-18 09:45:00,43.303654,146.709634,118.543733,728.823838,493.64496,658.886181,59.181818,12.263781,363.462412
2017-09-18 10:00:00,63.673149,134.989318,182.27911,699.624362,513.183249,414.854187,20.688972,5.543642,103.376758
2017-09-18 10:15:00,127.989625,241.34919,174.384245,847.692276,563.134446,628.66049,32.989374,4.981685,51.739497
2017-09-18 10:30:00,145.14156,206.081162,191.968761,548.194164,615.830701,549.26759,27.105131,28.979371,57.254936
2017-09-18 10:45:00,118.04343,212.146155,102.133091,687.163522,629.398396,431.124761,48.951046,10.628066,41.289756
2017-09-18 11:00:00,50.171225,112.629188,306.598305,553.439881,854.641513,834.046446,10.519951,35.873162,53.7015
2017-09-18 11:15:00,183.132041,138.116985,269.674602,547.465333,616.416188,644.518702,9.40916,9.775013,114.607305
2017-09-18 11:30:00,189.611484,70.734748,316.024606,596.807726,621.405836,813.805344,13.114534,9.297913,128.454336
2017-09-18 11:45:00,71.702283,205.980597,335.471097,877.678915,565.883451,920.406387,12.846581,12.156322,107.3023
2017-09-18 12:00:00,170.660727,202.450825,337.447832,910.401208,809.512761,561.178795,4.054429,78.805456,99.301042
2017-09-18 12:15:00,50.240534,174.129799,359.603254,669.964244,606.879586,905.188645,18.413973,3.405639,75.000529
2017-09-18 12:30:00,50.297601,254.668263,213.859324,1000.42283,740.090118,1008.033741,23.281848,26.978358,128.987458
2017-09-18 12:45:00,192.395807,242.152075,162.600568,802.149646,657.376938,656.081908,10.401315,10.201511,175.531501
2017-09-18 13:00:00,79.681473,124.383504,369.073235,637.13446,629.012299,1182.671283,42.822003,31.185274,146.299049
2017-09-18 13:15:00,289.551239,139.161626,187.904405,556.888957,629.145853,926.730277,82.307127,27.437472,87.653542
2017-09-18 13:30:00,194.194941,249.558639,345.590776,764.210875,685.45245,690.028278,113.910919,28.366508,135.026872
2017-09-18 13:45:00,189.785701,218.493116,245.592702,640.787626,742.948163,832.649188,4.718114,28.322,108.57144
2017-09-18 14:00:00,81.886934,371.445687,260.191429,827.878491,899.126011,861.511449,22.353287,52.11819,176.306408
2017-09-18 14:15:00,122.549243,85.447688,162.183802,502.153919,820.214754,1598.915907,6.174906,39.115975,237.822064
2017-09-18 14:30:00,138.280467,124.937557,213.368864,525.726751,721.379017,773.567753,13.768968,33.507019,258.705188
2017-09-18 14:45:00,183.506507,161.03778,110.897406,481.93297,724.066761,839.211623,9.490199,16.055539,133.073311
2017-09-18 15:00:00,242.076433,121.367645,229.028888,647.722503,745.038791,1177.868973,78.018965,52.906387,88.628481
2017-09-18 15:15:00,288.404044,318.466712,280.699857,867.765817,921.113294,763.089164,10.654516,36.935375,99.612166
2017-09-18 15:30:00,398.84751,243.410193,176.388414,956.804386,783.117102,964.347491,7.600053,2.129385,73.295807
2017-09-18 15:45:00,238.890357,170.61804,87.672713,827.860147,638.191869,1184.40708,2.773763,3.465704,58.137038
2017-09-18 16:00:00,195.33637,147.7295,112.037883,918.092705,481.310055,1162.606152,9.567432,39.720283,63.743832
2017-09-18 16:15:00,192.983468,229.825752,332.517989,737.253888,667.892526,881.510607,8.792594,7.599999,30.357138
2017-09-18 16:30:00,108.014902,235.967668,98.730202,496.955487,693.842362,815.406743,6.744233,12.025953,59.332889
2017-09-18 16:45:00,268.576409,263.452846,79.50732,542.533721,779.112274,965.078646,53.597031,53.684847,53.096001
2017-09-18 17:00:00,79.522075,266.339817,178.210421,529.770602,905.962988,963.573518,16.003778,20.459211,306.042585
2017-09-18 17:15:00,114.982549,359.82738,115.012344,646.831834,1428.574767,526.76207,22.788785,10.185396,125.337518
2017-09-18 17:30:00,130.569989,274.494132,228.630728,752.121436,844.050956,967.500093,24.54375,8.68065,154.818803
2017-09-18 17:45:00,190.606875,341.500804,590.392833,887.575416,1037.078495,635.846006,30.739156,8.666814,418.467886
2017-09-18 18:00:00,165.115312,386.116592,301.555279,702.499739,1095.893358,727.814394,7.677035,11.244833,33.329878
2017-09-18 18:15:00,71.872033,709.690108,215.699401,602.602419,1695.597891,629.989478,9.701668,75.316902,88.535055
2017-09-18 18:30:00,179.848523,321.789957,147.751091,601.103517,786.685698,804.080096,24.203755,40.284206,103.992637
2017-09-18 18:45:00,111.180655,313.938032,382.020008,729.031122,1489.329068,714.834463,21.674331,63.243698,77.896717
2017-09-18 19:00:00,76.42191,468.3184,311.06569,864.197467,855.493314,1167.955665,14.179275,7.24724,150.57445
2017-09-18 19:15:00,132.062629,382.331224,336.861705,872.775092,760.649793,892.447112,21.500125,18.855564,207.146323
2017-09-18 19:30:00,156.570473,534.943225,289.929736,403.37337,1215.655051,1078.619082,52.695236,21.228762,158.706765
2017-09-18 19:45:00,235.708271,450.618415,242.927187,807.441337,1119.09981,1225.20554,22.258179,79.086029,125.440495
2017-09-18 20:00:00,284.480203,433.868889,343.490599,686.886063,1230.575022,771.20524,21.544781,67.945116,117.032688
2017-09-18 20:15:00,61.736982,325.798003,488.94447,762.955259,995.341136,2306.974268,18.789359,81.064097,154.319292
2017-09-18 20:30:00,103.841692,165.552287,298.714042,599.963888,1069.382953,2713.462229,10.120821,13.19691,67.818351
2017-09-18 20:45:00,101.147148,399.385295,232.943977,501.613115,1141.288701,2730.664393,7.10605,13.476386,166.562113
2017-09-18 21:00:00,52.539032,147.903015,179.172888,355.229266,1064.24808,2294.946557,62.851801,25.871202,77.404185
2017-09-18 21:15:00,119.924662,156.582094,409.533458,689.849902,1043.829061,1798.295615,66.228983,10.517572,230.400634
2017-09-18 21:30:00,174.650493,330.613149,499.430571,332.493624,1015.40418,1137.396308,15.787402,13.89794,175.162992
2017-09-18 21:45:00,52.098699,73.213146,429.335293,302.706024,833.036459,842.425742,1.915222,42.523966,295.122978
2017-09-18 22:00:00,91.467128,470.391557,249.778653,356.047674,819.266653,1564.636922,0.89073,10.128943,179.002038
2017-09-18 22:15:00,387.655669,360.411275,168.710652,385.667426,1149.613847,896.666706,4.011859,12.502872,221.603601
2017-09-18 22:30:00,237.439745,350.571191,273.576685,299.065712,928.422445,1141.652245,21.992622,7.366007,199.603053
2017-09-18 22:45:00,129.462116,148.517486,221.60701,364.249354,719.898091,2006.670731,53.172049,33.067043,188.751989
2017-09-18 23:00:00,163.622446,87.434642,323.988979,435.754252,613.83102,2022.762691,8.013224,13.132589,217.80313
2017-09-18 23:15:00,365.07268,155.255873,276.740889,489.284643,482.307288,1801.250403,1.321031,15.5337,180.242189
2017-09-18 23:30:00,120.153551,170.063967,238.898495,222.87009,643.621016,1308.803026,3.541654,3.093673,279.52742
2017-09-18 23:45:00,119.656234,79.836176,425.89648,98.75036,960.012855,1353.63118,0.289433,3.273622,152.65545
2017-09-19 00:00:00,70.076982,73.058586,497.014511,202.12489,1275.014295,1385.965518,15.506796,4.536828,197.19558
2017-09-19 00:15:00,71.44376,98.907669,300.614449,315.020911,1054.022027,1492.621409,9.426729,6.119723,154.626843
2017-09-19 00:30:00,243.453893,131.89523,469.092482,350.549965,1427.04199,1158.680931,21.111559,15.188695,264.17779
2017-09-19 00:45:00,186.204238,62.191439,397.190271,407.039215,1305.185692,1113.567984,42.891546,30.54601,37.284659
2017-09-19 01:00:00,115.82845,52.250165,307.437393,282.415867,525.064127,1378.131287,1.975517,18.756432,43.151765
2017-09-19 01:15:00,105.774052,35.768797,212.759333,187.539719,397.384817,1196.060177,0.702684,7.111507,102.427264
2017-09-19 01:30:00,70.304072,54.057785,392.59139,206.234833,282.669348,626.024991,0.458161,15.055897,74.783363
2017-09-19 01:45:00,152.51066,161.865412,425.885168,104.743613,363.424085,471.475787,0.008256,0.441169,147.820759
2017-09-19 02:00:00,75.808401,9.11147,544.308155,94.347456,307.856053,419.646332,0.012931,0.046566,75.512177
2017-09-19 02:15:00,68.068993,11.390171,122.875057,212.774468,431.990078,634.000238,0.04916,0.106027,83.568776
2017-09-19 02:30:00,149.172412,71.594027,104.455913,123.740402,473.385881,311.743576,3.580726,8.22319,27.779958
2017-09-19 02:45:00,37.548991,142.796545,72.31084,88.001325,310.444487,361.112069,1.077679,21.173621,42.907293
2017-09-19 03:00:00,8.853815,97.487648,110.670003,200.913013,274.465119,300.220288,0.066185,3.525136,13.824653
2017-09-19 03:15:00,2.143501,23.367273,85.383956,236.314054,157.340312,158.522809,1.254557,14.426362,60.233507
2017-09-19 03:30:00,32.008625,17.2323,109.789479,88.295399,124.310127,113.329075,0.932782,73.13518,3.831767
2017-09-19 03:45:00,4.358042,65.994624,165.324876,87.660719,80.534673,104.452354,0.265106,0.074501,30.395133
2017-09-19 04:00:00,2.918846,37.772408,197.141973,48.368427,191.875381,156.174742,0.014301,0.240094,2.045397
2017-09-19 04:15:00,9.603651,36.074575,38.530631,3.091704,64.392752,59.30639,0,24.135093,4.856679
2017-09-19 04:30:00,1.198677,21.95803,206.957665,2.26698,154.034009,120.541968,0.018129,0.062735,212.168015
2017-09-19 04:45:00,1.367264,17.649842,481.066006,2.045033,145.568706,233.582959,0.030999,0.000256,4.89701
2017-09-19 05:00:00,2.049253,22.969464,556.338554,2.697184,145.041312,63.43464,0.014996,3.896742,38.64271
2017-09-19 05:15:00,13.554653,75.933766,83.361329,32.092409,72.192328,124.945437,0.01162,0.434562,7.027307
2017-09-19 05:30:00,16.49667,50.498787,21.003334,45.590069,50.60793,45.823101,0.030756,0.237545,0.463113
2017-09-19 05:45:00,1.034652,97.555239,5.455364,28.073406,62.663504,85.625651,0.375759,0.17004,0.557556
2017-09-19 06:00:00,2.293601,103.404632,9.373194,38.686152,34.363478,143.183253,0.081787,5.60633,1.763688
2017-09-19 06:15:00,21.571341,46.700035,16.624774,116.028364,78.518831,320.200877,0.407898,3.769341,11.297967
2017-09-19 06:30:00,25.111759,104.541091,6.564721,46.028107,47.708454,233.023597,0.241445,10.171813,7.739312
2017-09-19 06:45:00,17.088489,62.949448,103.367626,29.756798,99.81142,311.807412,4.181107,0.305277,16.471142
2017-09-19 07:00:00,56.740373,86.350288,22.559704,112.238611,94.180193,187.547714,0.965164,0.273963,22.298756
2017-09-19 07:15:00,64.85024,194.3266,120.016477,152.832809,283.454481,366.30931,2.595708,3.12869,61.839165
2017-09-19 07:30:00,46.416007,182.750397,126.214007,180.53785,251.436396,313.87539400000003,22.909351,1.421751,46.326772
2017-09-19 07:45:00,78.215106,204.420714,100.746727,322.874198,438.512659,403.250776,0,0.038186,
2017-09-19 08:00:00,37.927591,346.251802,56.91639,483.083622,491.273018,547.992335,47.533094,11.655031,30.099879
2017-09-19 08:15:00,87.582114,224.977394,161.46206,487.339511,602.938188,421.180877,7.775883,18.99721,46.787809
2017-09-19 08:30:00,131.32548,435.33468,292.189485,635.100688,523.616668,525.039343,5.154011,6.50271,131.287418
